1,"Prosit tassew, [NAME] 🙏"
1,Wiehed mill-aktar podcasts li fih x'titghallem u x'tghomod.
1,"Prosit tassew Ms. [SURNAME], kemm niehu gost nisimhekk."
1,Prozit vera interressanti bravi 👏
1,Grazzi ghax nimmisja il pariri tal mummy u din mara illum tatni hafna.
1,Proset bravu [NAME]
0,Imbaghad ahna tal fibromyalgia ma' niehdu xejn dejjem imkisrin bl'ugieh u li tikagunalek afarijiet orhra
0,"Jien għalija - meta nisma xi ħadd fil-politika jajjar lil politiċi oħrajn, għax qeda nies aktar milli suppost... nistħajilhom Kekina u [NAME] tal-Belt."
0,X'cuc hi l mafja ehhhh tal biza!
1,F'oxx dal-liba gvern
1,"Jien u r raġel għal honeymoon 7 snin ilu morna naraw wwe summerslam ġewwa New York, esperjenza li diffiċli tinsa [NAME] wrestlers li dejjem rajt fuq tv quddiem ek ftit metri bogħod."
0,Ma naqbilx fuq il-[SURNAME] Bucks.
0,Jahseb li n-nies imorru jahdmu ghall-hobby
0,Mur emmnu li maghandux flus.
1,Podcast interessanti u genwin tassew.
1,[NAME] huwa bniedem ta' principji... ftit fadal bhalu illum.
1,"Bl-istess mod, ghandi hbieb tieghi li minkejja li m'ghandhomx qattra demm Maltija f'demmhom, jitkelmu bil-Malti aqwa minn skoss Maltin ""puri"" u li ghalija huma Maltin daqsi."
1,"Is-sabih ta' Malta kien li dejjem thallatna b'mod organiku, influwenzati min-negozju u l-geopolika prevalenti ta' kull zmien."
0,Il-problema veru hi li t-tahlita li ghamilna issa mhix organika.
0,"Fl-ebda punt mill-process ma niehdu hsieb li dawn il-haddiema, li qed jaghmlu xoghol siewi ghall-ekonomija, jintegraw."
0,Il-businessman huwa żiemel... imma telqet il-moralità.
0,Eeeee però imbagħad qed ngħidu li naqqasna mil moralità.
0,Liem cittadin jixtieq li jkun il minoranza f pajjizu stess??
1,Prosit ta' li stedintu [NAME]
0,"Ma niftakar xejn minn dawn il posijiet antiki, imma hasra li Paceville ma fadal xejn... farkuh..."
0,Ma ghandiex ideja din il-mara.
0,"F'dak ir-ritratt li gie jidher, kienu l-veru jidhru tan-nejk."
1,Prosit [NAME] kollu minnu li ghidt!
0,Malta jixirqilha aħjar.
1,"Mal-affarijiet li jagħmluna Maltin u allura jeħtieġ inħarrsu, hemm il-BIODIVERSITA' ta' pajjiżna."
0,"Nizzel siqek minn hemm, manieri fejn hsibt li qiegbed, id-dar?"
0,Minjaf ghalfejn Pmnews ma tahmlux?
0,Ara biex ha nghabbu jahasra.
1,Brava hafna u taf xi tghid nismahha u tmisli qalbi.
0,Kif hadd mill-politici mhu jipproponi l-AI u l-automation bhala soluzzjoni ghall-impjiegi ta' hiliet baxxi?
1,"[NAME], nammira l-onesta' u l -energija li ghandek u llum nikkunsidra li ntik il vot ghax nemmen li genwina."
1,Hadt gost hafna nisma' lil [NAME].
0,Din qeghda sew?
0,Imma f'malta mifrudin dejjem.
0,L'unione fa la forza.
0,Jekk le se nibqghu dejjem bl-istess kantalina sfortunatament...
0,Ewropej u ta 3rd countries.
0,Robbie ed tibqa igib iktar baranin foqra bla control.
0,Ma' nistax nifhem... jiddispjaċini.
0,Darbtejn tkeċċew minn Malta il-Ġiżwiti u wasal iż-żmien li nixkupawhom ukoll darba għall-dejjem!!
0,"Illum, 18 ta Ottubru 2023, wara li terrorist gewwa l- Belgium qatel tnejn u fera ohra jew iktar."
0,Pulcinell daqshekk ghad irid johloq alla [NAME]
1,Jaf xi jghid sew [NAME]!
1,Naqlalu l-kappell tal-principji u l-kuragg tieghu.
1,Ma jibzax jghid dak li jhoss.
0,Alura is sinjur issir sinjurun u il maltin jitfaqru.
1,"[NAME] [SURNAME] ragel bravissimu, tiehu gost tisimghu."
0,Podcast bis-sens... imma [NAME] aqta l-vizzju li tinterrompih bniedem ghax taqlali qalbi waqt il-podcast lol.
0,L-Ego ta' dan ir-ragel kumparabbli mal-muntanja Everest
0,Aħna qedin niġu REPLACED.
0,Mela [SURNAME] trid tmur ITS biex titaghllem tkun waiter jew kok sura ta nies umbaghd issa bicciet minnhom qas jafu xhini furketta
1,[NAME] [SURNAME] għandu raġun biex ibiegħ.
1,Wahda mill-aqwa podcasts li kellek 👏👏👏Nhobb nisimghu wisq lil [NAME].
0,"Biex jghollew il paga iridu 1 Jonsqsu in nies, 2."
1,"Forsi ghandu l uzu tal kelma naqra ezagerata, imma l verita hemm qieghda, kif qal hu"
0,Fuq li l-istatwa tat-Trinita' tal-Marsa hija kważi blasfema naħseb li Father Karm għandu raġun u din ma jmissha qatt tħalliet mill-Kurja biex issir.
1,Erga stiednu wisq dal bniedem bravu
0,Umbad il labour [NAME] li tista tazel jew knisja jew avukat mux tal knisja.
1,It tfal jitalmu sew mill Genituri tajjbin Fr Karm
0,Gesu qal fit tempju (kinsja ) titolbu mux tamlu il bejh.
1,Il-knisja ghandha bzonn hafna nies bhalu.
0,Kontradizzjonijiet galore
1,"Bniedem ikoniku li ghamilli l-esperjenza tieghi gewwa l-SPMC (parti mill-MSSP) memorabbli, prosit bhal dejjem Fr. Karm!"
1,"Prosit tassew Dun Karm, podcast b riflessjoni qawwija li tolqot aspetti tal hajja reali ta kuljum!"
1,"Veru hadt pjacir nisma din il podcast ma Fr Karm, kellu bzonn kullhadd jipprattika dak li qal il Fr fdin il podcast"
1,Bniedem bis sens li jtik dimensjoni ta hsieb logika u profonda.
1,Prosit Dun Karm.
0,Din veru iddahakni jin!
1,Prosit kliem ta veru
0,"Illi nisma` l-podcast sentejn, xahrejn u siegħa, aktarx din il pod cast sa jirnexxilkom tirbħu l `emmy` fil- kliem ħażin... li ċerti petiti bla testikoli tant jitaxxqu biħ - għax jaħżbu li lingwa antika Maltija għalhekk biss tajba."
1,😆😆😆 jifqa l alla dan e imma ghandu ragun!!
1,Grazzi Dr. [NAME] [SURNAME] u prosit.
0,"""nolle prosequi"" - ftehim mafjuz favur min ghandu l- poter."
1,Naqbel 100%
0,U ma ndahqux jew!!
0,Ghalekk kien hawn il faqar!
1,Użgur li beautiful.
1,Kemm ogobni dan il podcast.
1,Grazzi tal opportunita insiru nafu lil [NAME] Pule.
1,Gustuz pule faqani bi dahk 🤴 king
0,Ilum kullhadd jamel lirid.
1,Kultant lanqas temmen kif bkumbinazzjoni xi haga taf tatik motivazzjoni u riflessjoni.
1,Ma kontx naf min hi imma nista nejd li dan il podcast bis sahha ta l umilta ta [NAME] inpoggih mat top 3 ta din is sensila
1,Konverzazzjoni interressanti u genwina!
1,Miniex follower ta' [NAME] imma hadt gost nismaha.
1,Prosit [NAME] u team tal-podcast
1,"Vera kien interessanti, ma hsibtx ha jkun hemm argumenti daqshekk varjati u tajbin, prosit."
1,Well done [NAME] <3
1,"Prosit tal-podati wiħed aqwa mil-lieħor... Imma għandhom bzonn tgħamlu wiħed fuq l-festi u l-kultura li iddur maħħhom, just kemm ikun ta' għarfien ħalli eiħed jifhem għala hemm ċerta rivalita u gost afarijiet oħra..."
0,Kemm il-darba haduli flus mil paga u tawni in-nieqes.
0,Mela hekk naghmlu naghtu lil vot lil kull min jiġi... qas lil dawk li jixtru il passaport ta igifieri...
1,"Gost u pjacir tieghi, nisma poddata meta jkollok persuna ta certu Gharfien."
1,"Profs, jekk qed taqra dan il-kumment, nixtiequ narawk iżjed fuq pjattaformi bħal dawn li jilħqu firxa usa' ta' nies minn xi laqgħa jew konferenza."
1,Grazzi talli ġejt minkejja li kellek ħsieb ieħor.
1,"Dan kien wiehed mill-aktar podcasts interessanti, fejn jispikka d-diskors intelligenti, daqskemm diplomatiku."
1,"Virus barra li hadt gost niehu sehem fih jien u shabi comic artists, kien programm avant garde hafna ghal zmienu."
1,Hadt gost nisemak forsi flahhar nibdew nifmu u nirragunaw propja xinu l-univers jekk naraw xqed [NAME] il JWST telescope bizejjed
0,Bniedem motivat b'mibgheda kbira lejn dak kollu li hu assocjat mal-PN
1,Ghalhekk sejrin 'il quddiem ghax ghandna mhuh liberali u bla Reliġjon
0,Iggibx imbarazz fuq l podcast
0,Jimbuttani wisq dar ragel... ilni nghid dan il kliem xi 15yrs... kull meta smajtu jew rajtu dejjem l istess kelma nighd... JAQQQ
0,"Lil dan is-""Socjalist"" li mar jitmieghek fil-maqijel tal- Labour?"
0,Jahdem kontra n-nurses u l-qwiebel dan il-bott liba qarsa.
0,Hemm infern kbir ghalihom dawn it-traddituri.
0,Bravu sew qed tghid kulhadd jaghmel li jrid I'd dixxiplina tfajnija l Bahar!
0,Ghalxejn tipprova l-akbar trux dak li ma iridx jisma.
1,Grazzi u proset tal-hidma :)
1,"Bniedem ta' principji, kellu bzonn hawn iktar nies bhalu, kieku ghadna pajjiz kuntent"
0,"Il-PL jekk mhux se jisma minn nies tiegħu, mhux minn dawk li qed jipprotestaw."
0,Madonna ta moħħok mhux tad-duluri
1,Veru storja tal bllieh mien semaha dien lintrvista uwa mien uwa zgur itallem xahaga mien.
1,Tghamlilna kuragg.
1,Ibqa sejjer hekk u ibqa' skopri lilek innifsek.
1,Il-vjagg ezemplari tieghek jghallimna wisq u grata lejk li qsamtu maghna.
1,Keep it up [NAME]... kemm hadt pjacir nisma dan il podcast... naqbel ma [NAME] li ghandek hafna x toffri... jiena nahdem mal youths u nemmen li din l-istorja tista tkun ta kuragg ghalihom... proset mi xejn ghandek imperru!!
1,[NAME] huwa bniedem uniku
1,Proset hawn xi hadt jifima bhali goodluck ghal futur dak li ghidt il verita
1,"Grazzi tghali qsamt dan, ghandek hafna kuragg [NAME]"
1,Proset delija li makienx kapaci jirbah il gvern irbahtu inti all malta👏👏
0,Dan kif cudana bhal din adhom jedru fil parlament?
1,Intervista tal-genn.
0,"Tixtieq, naraw sa jigri f appelli habib."
0,X hela ta flus
1,Il-PN jinsab lest biex jerġa' jmexxi lil Malta u lill-Maltin.
1,Għal dan il-għan Malta għandha bżonn lill-Partit Nazzjonalista li jġib lil Malta u l-poplu qabel l-interessi tal-partit tiegħu.
1,Illum jien konvint.
1,Proset il kullhadd specjalment il [NAME].
1,Jien nafu u nista nghid li ragel umli u saqajh ma l art u qalb kbira apparti li dj kbir.
1,"[NAME] [SURNAME]... Wieħed mill-ewwel persuna li emmen fija u f tant Artisti oħrajn, Il-moħħ wara Earthgarden u 222... in memory and heart."
1,Podcast jahraq ferm... Wiehed mil-aqwa podcast li qatt ghamilt!
1,"Podcast tal-genn, prosit kemm hadt pjacir nisma fuq zmijiet li ma kont fix-xena ghax kont ghadni zghir (90s) imma tlajt il-parties tal-comeback u kienu tal-genn :)"
1,Fil muzika ma tantx kont naqbel ma [NAME] imma grazzi ghalih u ftit veterani ohra kellna 20 sena ta music ta vera... dwar [NAME] ma tantx hemm xi nejd hlief li kien vizjonzrju kbir u li kiku ma kinx hu hafna mil parties kbar li saru qatt ma rajnijom... Ps ghadni niftakar niltaqa ma [NAME] u jejdli li fl ahhar ha iggibli id dj favurit tijjaj... (Digweed)
1,Podcast interessanti ferm.
1,F'dan mmpressjonani ferm aktar milli mill-muzika li jdoqq!
1,[NAME] dejjem insegwi il podcasts tieghek ghax jkunu b kontenut ta sugu ma nitlifx wiehed pero dal podcast ha narah b reqqa u ghall qalbi.
0,Storja vera ta qsim il qalb 🙏💕🙏
0,Qorti mandra fejn it-Tiġieġ ta Avukatti u Puliżija iħobbu jażdu.
0,"L-ewwel kissirha jikkritikaha, issa għandu bżonnha."
1,Proset ma tantx nifem fil futbol ima vera podcast instresanti u ta inspirazjoni
1,Podcast mill-aqwa prosit ragel bravissimu!
1,Nahseb minbarra il paga u dankollhu li gie diskuss importanti it trasparenza u rispett fid dinja tax xoghol.
1,Hemmhekk il paga vera tigi worth it!
1,"""kulhadd ghandu l-liberta li jhaddan ir-religjon li jrid, basta ma jweggax lil haddiehor"" Iddeciedi sabih ghax filli titfa posts kontra r-religjonijiet u issa qed tghid hekk!?"
0,[NAME] Rogan hej kull sentenza zewg kellmiet hziena.
0,Xi trid tghid biha Sur [SURNAME] lil min trid timpressjona?
0,Naqra ohra innehhu l-qassisin minn fuq il-pulptu issa wkoll.
0,Ghandek ragun ta imma nistaqsik ghal mentalita li qed tidhol fli skejjel li tikkoncerna t-tfal mhux urtat?
0,Ma tantx azilt post tajjeb bix taqta IL coke 😂😂
0,Dak il pastor imbruljun jibrejnwash in nies dak ir ragel influwenza hazina
1,Bla dubbju [NAME] [NAME] eroj maltija fuq [NAME] qatt matista tghid li sew l-inqatlet pero kif edt tejd [NAME] [NAME] li fl-opinjoni tieghi hija mara bqalb tad-deheb li dejjem ghinet il-minu anqas xxurtjat.
0,Il-kontra ta [NAME] li weggat hafna nies bi kliema fejn gili ivvintat ukoll hu waqqat ac-cajt nies li fl-opinjoni tagha huma 'HAMALLI' jew 'LOW LIFES' just ghax ghandom il bandiera tat-torca.
1,[NAME] bla-dubbju dil-mara kienet wahda mil-ftit li vera thobb il pajjiza mil-politikanti li rajna fil-podcasts precedenti ;)
0,Nahseb ahjar inkunu sinciera maghna nfusna u nghidu li hafna jahdmu mhux biss ghal ghajxien imma ghal hafna kapricci...
1,Grazzi ta' din l-intervista.
0,"Minghajr ma nnehhi xejn mill-bravura u l-intelliġenza tal-President, [NAME] Tutu miet mewta naturali."
0,Ara ftit id disastru li hemm fi CDAU u is servizzi ghal tfal b kundizjonijiet bhal Autism etc jekk jinteresak fit tfal ghax ghal dan il gvern u l oppozizjoni dawn it tfal ma jezistux.
1,Sinjura [NAME] [NAME] int mara li dejjem urejtna li int jinpurtak mic cittadin spechalment dawk fil faxxa tal faqar.
1,Int mudell perfett ghall pajjiżna u grażżi.
0,"Ghamilna ghageb f zieda ta 500 euro ghaz zewg nahat, u Issa tal gvern jaraw x jaghmlu biex jigu miljunarji b serq min fuq dar l poplu …."
1,"Flimkien ma' dak tal-kummissarju [SURNAME], dan kien l-aqwa podcast."
0,[NAME] nies f lahhar 5 snin ma taxkasom u Ma nqdewx.
1,Grazzi Dr [SURNAME] tal-kontribut politiku li inti tajt lil Malta.
0,Titkellem bhal qassisin ma tikkonvincix il min trattajtuh hazin.
0,Partit gibtu demel u ma jahfrulkhom qatt.
0,"Lollllllll 😆 il kumidjant tas seklu hahajjjjj, lakbar tkaxkira li qatt ha gunzi pin."
1,Proset bhal dejjem ghal dan l-episodju.
0,Fl-ahhar mill-ahhar l-Istorja tal-Videogames (Arcade Machines) f'Malta ghandha passat vera oskur u ta' swied il-qalb.
0,[NAME] tradih lil [NAME]
1,Huwa laqwa Tabib.
1,[NAME] bniedma intelligenti u nhoss li ghad baqalha x'tghati lill ghaziza Malta
0,MARLIN KIEKU INT PRIM MINISTRU DAWN L-AFFARIJIET LI QED ISSEMMI MA ISIRUX?
0,IL-MALTINMHUX QED JGHATU KASEK.
1,Podcast eccezzjonali.
1,Persuna intelligenti mmens u mara ta' valur.
1,J'Alla kulhadd bhalha.
1,"Mara eċċezjonali, podata tajba ħafna!"
1,Mill-bqijja prosit.
0,Tkellmu fuq xi haga bis sens jahasra
0,Issa dicenti tmur tiekol bicca laham u tigik xi 70 euro ir ras.
0,Luminarju - Il-futur tal-valuri tas-socjjetà Maltija jiddependi min Xandru 🤦‍♂️
1,Proset tahdita interesanti hafna!
1,"[NAME] jiena bhala laburist, (ex imsomma issa) nammira l'inteligenza u l'umilta tieghek."
1,Grazzi u nitolbok tibqa tahdem ghal Malta taghna u ghal verita.
1,Proset lil [NAME] Mallta podcast.
1,Ikolli nghid li dan u l-ewwel parti kien l-aqwa podcast s'issa.
1,Mela cempilt il tal maypole u qaluli low Gi l aqwa hobz ghal sahhtek ok [NAME]
0,Tajtu tant bil progress u kem andkom boka ta sorm li malta saret nis bis saha takom!
0,Ilu iharref u jigdeb lol.
0,Trid tmiss il qiegh biex titkellem jew tghallem in nies siehbi
0,Ghaliex jghid omm it tifel u mhux il mara tieghi
1,Bhas soltu l-aktar podcast li nahseb se jdejjaqni jispicca jkun l-aktar wiehed li jghogobni.
0,"Jiddispjacini nghid hekk, u tghidli forsi kulhadd opinjoni, pero fil-bicca tas-single mothers zlaqt fin-niexef, u pruvajt terga tibbilancja ruhek u ergajt zlaqt."
1,"Ghandha ghalxiex iwa tkun proud u jkollha bokka bik ghalxiex le [NAME] din il bidla ghall posittiv fik, bhala omm l stess naghmel kieku."
0,"Tista' tmur ghand kemm trid terapisti u psikologi, fl-ahhar mil-ahhar dejjem inti trid tkun ghalik innifsek u hadd iktar."
0,Barra min hekk ahna nisimghu biss dak li jridu na nisemghu.
1,Podcast tajjeb u prosit [NAME] ghax mhux tahdita facli.
0,Filli jghid l-gwerra hazina u filli ghandu rizervi fuq war crimes cari.
0,"Fuq Putin, filli jghid kontrih imbaghad jghid li s'issa mhux gravi daqs Hitler (meta ghamel bhalu!"
1,Waħda mill-favoriti tiegħi din.
1,[NAME] Wain vera umli u ħadt gost nisimgħu ħafna.
1,L-iktar 2 [SURNAME] bi's sens li qatt smajt mil podcasts kollha.
1,"Proset [NAME] u Proset lis-sur [SURNAME], bniedem integru li l-puluzija tal-lum il-gurnata lejk iridu jharsu biex isiru xi haga."
1,Ggant ta bniedem u mill aktar umli.
1,"Is-serenità, l-umiltà u s-sens ta' dover dehra bic-[SURNAME] Grazzi tas-servizz tieghek lill-poplu Malti Sur [SURNAME]"
1,"Persuna umli, ta xoghlu u b'valuri kbar!"
1,"Grazzi tas-Servizz li tajt lil dan il-Pajjiz, Sur [SURNAME]."
1,Ma nixba qatt nisimaw jitkellem lis-sur [SURNAME]... Il-pajjiz ghandu bzonn nies iddedikati bhalek bhala kummisarju tal-pulizija... Grazzi tas-servizz li tajt lil pajjizna... Ghandi unur nghid li jien bormliz bhalek... A GREAT GENTLEMAN
0,"Ghalhekk spicca pajjizna, ghax nies ta integrita spiccaw mwarrba u mkissra"
1,Bla kliem għall-onestà u integrità ta' dar-raġel.
1,Vera podcast tajjeb - sfortunatament inħoss li l-kwalitajiet li kellu bħala kummissarju is-Sur [SURNAME] m'għadekx issibhom fit-tmexxija tal-korp.
0,"Gherba sieghat podcast OK, imma mbaghad ma jitlax jixhed fil-kaz [NAME] [SURNAME] habba l-hip replacement?"
1,Sieghat ta' informazzjoni u taghlim.
1,L-inegrita tieghu thossa min seba mili boghod.
1,Grazzi Sur [SURNAME] tas-servizz u grazzi lil min kellu l-vizzjoni u ghazlu bhala kummisarju.
0,"Mhux ta' b'xejn, li dak li nehhieh b'mod mill aktar viljakk, spicca kellu jirrezenja ghax zergha kultura korrotta."
1,Ragel ta vera u bil provi ⚘️
1,L-umanita' u l-umilta' ta' Mr. [SURNAME] tidher fl-imhabba tremenda li ghandu ghal familja u ghal Korp tal-Pulizija.
1,Illum irtirat imma jibqa jitkellem fuq il-kkorp b'rispett enormi.
1,Jixraqlu bil-kbir li l-istat ta' Malta jonorah.
1,Uniku ghal mod kif jipprenzenta.
1,Podcast bellezza.
1,Grazzi Sur. [SURNAME]!
0,Lill [NAME] nghidlu li hu bahbuh izda l-PA ma jikkonvincuniex!
0,Mhux ta b'xejn hadd ma irid ikun jaf bikom izjed.
0,Anqas taf x'jirridjeki biex tkun kaccatur let alone gej titkellem fuq il-kacca.
0,Ghadkom ma tafux kemm qed taghmlu hsara mal-votanti taghkom stess.
0,Ma titghalmu qatt.
0,"Din porblema madwar id dinja, hu Obama bhala ezmpju wara li waqaf mil president tghidx kem tah speeches lil banek b fees ta miljun dolaru kul darba."
1,Sabih hafna!
1,Grazzi ta poddata oħra nteressanti.
0,Dan biss serjeta jew bic-cajt??
0,Qedin fi zmien li jekk turi l espressjoni tijak taqlahha dejjem!
0,Jekk ma taqbilx jaqbzu fuqek il mghoz li qed jifirhu bic cekkijiet u bil 5 euro zieda tal penzjoni u xi job mal gvern u ohrajn jekk tfahhar jew taprezza il gid li jsir jew meta ssir xi haga tajba jaqbzu fuqhek in nofs tuzzana nazzjonalisti attivisti li fadal jaraw kollox hazin i jghamel il gvern!
0,Jekk mhux ha jinbet partit jew persuna jtella siggiu fil parlament mahna ha niehdu r ruh qatt!
0,Il pjaciri u inkisizzjoni li hawn huma tal biza!
0,Dawn il-hot takes assurdi ta' [NAME] fuq is-soċjaliżmu u l-kapitaliżmu huma eżatt għalfejn kellna bżonn lil [NAME] fuq dan il-podcast.
0,J'alla jiġu iktar xellugin li jistgħu jikkoreġuh.
0,U miljuni fqar u msallbin kuljum.
0,Ma nafx kif tiddefendu sistema li gabet dawn ir-rizultati.
0,Jmur jihdu [SURNAME] il moviment tijaw
1,Tajba din [NAME]!!
1,GOD BLESS YOU ALL 🙏.
1,Laqatni mmens!
1,Grazzi li gibt lil [NAME].
1,Kemm hadt pjacir.
1,Bugarrun prima klassi lol
0,Injoranti prima kwalita')
1,Ħadt gost nisma' il podcast.
0,"[NAME], il fortuna griet warajk u tajtha bis-sieq!!"
1,Viva Malta [NAME] u Grazzi tal muzika sabiha u honesta tiak.
0,Podcast interessanti hafna... imma gieh kemm hemm - tistaw forsi titfu 1.
1,Proset immens [NAME] u t-tim tieghek!
0,"Dawwar dik il- mejda 90 degrees man, halli l- mistieden ikun jista' jsegwi l- iscreen ta' warajh komdu mieghek, mhux kull darba irid idur il- boghod mill- [NAME]."
1,Prosit [NAME] u [NAME]!!
1,"Mort Corfu u Pachino, hasra li smajtu issa dal programm."
0,Positive Discrimination hija OXXI MORON!
1,Napprezza il fatt li jghix bil principji.
1,"Ibqa' gawdi il hajja Sur [SURNAME], siefer u izfen kemm tiflah!"
1,Prosit u grazzi [NAME]!
0,Ma tistax tgerger jin kem ilna taht gvern laburista gid awn fil pajjis u tinduna li awn flus ara istrina als putinu hospice isa huduwa risposta kiku awn il guh ras zobi istrina tigbor 4 miljuni jew iktar
0,Zewg partiti mgharrqin fil hmieg.
0,"Wahhalulek il-Fenek, missek ma avdajtux!"
0,Għandna bżonn nitimgħu s-sens ta' dinjità bħala pajjiż għax mhux qiegħed hemm.
1,Podcast tal-ġenn!
1,Nifirħilkom għall- filming il-ġdid.
1,Kemm ħadt gost nisimgħu jitkellem kemm kien ħelu dan [NAME] Strongman ❤
0,[NAME] ed narak mitluf ta
0,"Manners [NAME], dawk l-idejn hallihom isfel."
1,"L-ewwel haga li ghamilt, ordnajt il-ktieb taghha."
1,Ma kontx ser narah dan il podcast ghax l istorja ta Malta qatt ma kien xi sugett favorit tieghi... Imma bdejtu u zammejtuni sa l ahhar ghax kienet tahdita interessanti mmens!!
1,Kemm hu bravu.
1,Nispera li xi darba jkolli c cans nattendi xi seminar minn tieghu.
1,Interessanti l-ktieb li tajt lill membru tal-Knisja.
1,Ċert li m'hux ħa jiskandalizza ruħu però xorta nisilli tbissima kif smajt it-titlu!
1,Bla dubju wiehed mill-isbah podcasts li kellek s'issa.
1,Kemm hu sabiħ li nisimgħu lil xulxin anki meta ma naqblux.
0,Ejja naharqu librerija ta' [NAME].
0,Ghal-liema raguni il hafna kliem bl'Ingliz meta jitkelmu bil-Malti?
1,Rajtu tard ghax waqajt lura imma nemmen li dan wiehed mit top kien... id delivery ta [NAME] tal blieh u tghallimt immens... prosit!
1,[NAME] speċjalment jhaddan ċertu idejat li nemmen bihom jien.
1,"Kelli x-xorti naħdem miegħu f'żewġ biċċiet teatrali ""Twelfth Night"" u ""Cosi'"" u kienu esperjenzi irripetibbli."
1,Wiehed mil aqwa jekk mhux laqwa podcast sissa big well done
0,Ħallina...
1,"Dan partikolari ta' [NAME] [NAME] [SURNAME] jien ma nafux, pero' huwa persuna patrijott u vera Malti li l-kawza tieghu hija li fit-Teatru Malti taghna jittellghu aktar produzzjonijiet bil-Malti."
0,"Biex inkunu għidna kollox naqbel ma' ċerta punti li qal MPA: ma niftakar qatt li xi darba kien hemm biżżejjed flus għall-arti, siegħa taħt PN, siegħa taħt PL, però niżgurak li s-sitwazzjoni hi ferm agħar issa milli kienet qabel."
0,"Però, bħala parti ""mill-elite tal-qlafat"" li sejjaħt għal bojkott, nixtieq jiġu ċċarati 4 affarijiet."
0,"It-tieni, ħdimt f'ħafna produzzjonijiet ferm aħjar minn tiegħu bil-Malti."
1,"Biss biss [SURNAME]'Iermu ttellgħet musical fuq is-Sette Giugno, artistika mmens, u n-nies marret bi ħġara taraha."
0,"Jekk mingħalih li qed joffri kwalità, biżżejjed [NAME] d-design tal-poster u t-trailer li ħareġ ta' Ix-Xiħa li jwaqqa' l-istandard."
0,"Hija inkreddibli li mhux jara ebda kunflitt ta' interess li jtella' plays tiegħu stess ġewwa l-[NAME], meta hu wkoll responsabbli li ""irawwem"" talent Malti ġdid."
0,"Iva, vera li m'hemmx biżżejjed awturi Maltin, mhux għax mhux tajbin, imma għax qatgħu qalbhom li xi darba xogħlhom jittella' l-[NAME] wara li ħonqu MPA."
0,"Għandu dritt itella' plays, imma mhux il-[NAME], appuntu minħabba kunflitt ta' interess."
1,"U jekk vera businessman tajjeb dan [NAME] [SURNAME], għaliex il-flus lit-Teatru [NAME] qed jagħmilhom MPA (skont MPA dejjem) u mhux [NAME] [SURNAME]."
0,Biex ma nsemmux it-taħwida manja li hemm dwar min hu l-artistic director jew mhux.
1,"Hekkha businessman tajjeb mela... Fl-aħħar iżda mhux l-inqas, [NAME] stajt kont aktar ippreparat, imma at the end of the [SURNAME], xorta grazzi kbira tal-podcast."
0,"Da x jahseb li hu, [NAME] spielberg?"
0,"50 minutes in u dal-podcast ġa għejjieni... nieħdu siegħa siegħa u jalla nasal sa tmiemu, però mimli ħwejjeġ li jridu jiġu deconstructed għal alla... Għadu jaħseb li l-elite huma n-nies tal-[SURNAME]'... L-elite tal-lum jemmnu li jtellgħu l-imbarazz l-[NAME] u jbellgħu l-lixka lin-nies komuni li dik hi l-arti li ħaqqhom."
1,Bniedem bħal dak ħalla karriera bħaldik barra biex reġa gie l-hawn... għalija Patriot u soċjalist ta vera... over all review Podcast tajba.
0,Ieqaf ilghaba ta li inti imparzjali.
0,"Storja importanti li tinstema, l-isfruttament sfaċċat f'Malta inkredibbli."
1,Grazzi [NAME] u l-bqija tat-team.
1,"Qed ukoll tuża l-Malti, u naħseb li parti mis-suċċess ta' dawn il-poddati huwa l-fatt li qed jintuża l-Malti."
1,"Ċert li hawn ħafna li lesti jgħinuk, jiena wieħed minnhom."
1,Fl ahhar smajt lil xi hadd jghid kif anda tkun l edukazjoni.
1,Grazzi [NAME] tal-opportunita' li tghajt lil Profs [NAME] [SURNAME] biex jitkellem fil-profond fuq l-edukazzjoni u l-gustizzja socjali.
1,"Nitolbok, terga ggibu jitkellem [NAME] ghax baqalghu hafna aktar xi jghid fuq l-edukazzjoni u l-gustizzja socjali!"
1,"Vera kien episodju tajjeb u itik x tahseb u tirrifletti, proset."
0,"Mill-esperjenza ta' studenta, ħafna edukatturi fl-Universita' jippruvaw jippronwovu din l'idea ta' tgħallim li qed jgħid biha [NAME], pero, meta niġu fiha, ma issirx."
0,"Fl-esperjenza tiegħi meta tagħti l' oppinjoni tiegħek, li taf tkun differenti min tal-lecturer, ir-reazzjoni tkun jew passiva, fejn l opinjoni tieghek insmat, imma il-lecturer ma tahix valur, jew inkella ta' argument, fejn qed juri [SURNAME] li l' oppinjoni tiegħek iħossha żbaljata."
0,"Hemm ħafna x'tarbel u tannaliża, u forsi xi darba tibda il-mixja għal bidla min din it-tip ta' edukazzjoni limitata."
0,Ghala jalaq daqsekk ghajnejh ahh??
0,Jirnexxi mhux min iħaddem rasu fl-istudju u jagħmel l-almu tiegħu imma min iħaddem rasu kif ifotti.
0,Alla ehlisni minn narsicizmu ta' akademici ta' certu eta'.
1,Kellu bzonn kulhadd bhalu dan ir ragel!!
1,Wahda mill-aqwa Podcasts!!
1,Ejja ghamluwa - [NAME] Losco Interviews [NAME] [SURNAME]
1,Grazzi [NAME] grazzi [NAME]
