-1,[SURNAME] fuq ix Xarabank kien qal li hu jemmen biss fi żwieġ bejn raġel u mara.
0,Iggibx imbarazz fuq l podcast
-1,Ilum 500 mitt euro hadu??
0,Jimbuttani wisq dar ragel... ilni nghid dan il kliem xi 15yrs... kull meta smajtu jew rajtu dejjem l istess kelma nighd... JAQQQ
-1,Kwazi smajtha kollha f'daqqa.
-1,"Hadd ma ghandu jircivi vendikazjoni sempiciment ghax ikun esprima opinioni jew ghax ikun ikritika, ikun min ikun fil gvern."
-1,Jekk mhux sa nitalmu nisimaw lil xulxin u naccetaw l opinioni ta xulxin sa nerqu
0,"Lil dan is-""Socjalist"" li mar jitmieghek fil-maqijel tal- Labour?"
0,Jahdem kontra n-nurses u l-qwiebel dan il-bott liba qarsa.
0,Hemm infern kbir ghalihom dawn it-traddituri.
0,Bravu sew qed tghid kulhadd jaghmel li jrid I'd dixxiplina tfajnija l Bahar!
0,Ghalxejn tipprova l-akbar trux dak li ma iridx jisma.
-1,Anka sabiex wiehed jista jfittex xi parti b'mod partikolari ezempju.
1,Grazzi u proset tal-hidma :)
1,"Bniedem ta' principji, kellu bzonn hawn iktar nies bhalu, kieku ghadna pajjiz kuntent"
0,"Il-PL jekk mhux se jisma minn nies tiegħu, mhux minn dawk li qed jipprotestaw."
-1,Interessanti hafna... kemm il hajja ta Dery u id-dokumentarju... haga biss ma qbiltx... meta qabbel il-podcast ta [NAME] ma Xarabank... ma tistax thallas hass ma bass!!
0,Madonna ta moħħok mhux tad-duluri
-1,L-Imqabba Santa [NAME] vs Madonna tal-Gilju!!
1,Veru storja tal bllieh mien semaha dien lintrvista uwa mien uwa zgur itallem xahaga mien.
1,Tghamlilna kuragg.
1,Ibqa sejjer hekk u ibqa' skopri lilek innifsek.
-1,Min jaf [NAME] forsi ghad hemm layers oharajn xi tqaxxar biex tkun komplut!?
1,Il-vjagg ezemplari tieghek jghallimna wisq u grata lejk li qsamtu maghna.
1,Keep it up [NAME]... kemm hadt pjacir nisma dan il podcast... naqbel ma [NAME] li ghandek hafna x toffri... jiena nahdem mal youths u nemmen li din l-istorja tista tkun ta kuragg ghalihom... proset mi xejn ghandek imperru!!
1,[NAME] huwa bniedem uniku
1,Proset hawn xi hadt jifima bhali goodluck ghal futur dak li ghidt il verita
1,"Grazzi tghali qsamt dan, ghandek hafna kuragg [NAME]"
-1,L-ewwel darba li smajt lis-storja ta' [NAME] kien fuq programm tar-radju u bqajt imbelha b'dak li bdejt nisma'.
-1,Il-ligi tad-distanza tapplika ghall-pharmacies biss f'Malta.
1,Proset delija li makienx kapaci jirbah il gvern irbahtu inti all malta👏👏
0,Dan kif cudana bhal din adhom jedru fil parlament?
1,Intervista tal-genn.
0,"Tixtieq, naraw sa jigri f appelli habib."
0,X hela ta flus
-1,Kemm il gurnata issarraf MILJUN sekonda?
-1,BILJUN sekonda issarraf f'wiehed u tletin sena... u ghal li jista jkun TRILJUN sekonda issarraf f'wiehed u tletin elf sena!
1,Il-PN jinsab lest biex jerġa' jmexxi lil Malta u lill-Maltin.
-1,Malta għandha bżonn gvern li jirrispetta lill-poplu kollu mingħajr sens partiġjan u jekk inħarsu lejn il-passat naraw li l-Partit Nazzjonalista kien dejjem il-partit li ħadem għal Malta u mhux għall-partit.
1,Għal dan il-għan Malta għandha bżonn lill-Partit Nazzjonalista li jġib lil Malta u l-poplu qabel l-interessi tal-partit tiegħu.
1,Illum jien konvint.
1,Proset il kullhadd specjalment il [NAME].
1,Jien nafu u nista nghid li ragel umli u saqajh ma l art u qalb kbira apparti li dj kbir.
1,"[NAME] [SURNAME]... Wieħed mill-ewwel persuna li emmen fija u f tant Artisti oħrajn, Il-moħħ wara Earthgarden u 222... in memory and heart."
1,Podcast jahraq ferm... Wiehed mil-aqwa podcast li qatt ghamilt!
1,"Podcast tal-genn, prosit kemm hadt pjacir nisma fuq zmijiet li ma kont fix-xena ghax kont ghadni zghir (90s) imma tlajt il-parties tal-comeback u kienu tal-genn :)"
1,Fil muzika ma tantx kont naqbel ma [NAME] imma grazzi ghalih u ftit veterani ohra kellna 20 sena ta music ta vera... dwar [NAME] ma tantx hemm xi nejd hlief li kien vizjonzrju kbir u li kiku ma kinx hu hafna mil parties kbar li saru qatt ma rajnijom... Ps ghadni niftakar niltaqa ma [NAME] u jejdli li fl ahhar ha iggibli id dj favurit tijjaj... (Digweed)
1,Podcast interessanti ferm.
1,F'dan mmpressjonani ferm aktar milli mill-muzika li jdoqq!
1,[NAME] dejjem insegwi il podcasts tieghek ghax jkunu b kontenut ta sugu ma nitlifx wiehed pero dal podcast ha narah b reqqa u ghall qalbi.
0,Storja vera ta qsim il qalb 🙏💕🙏
0,Qorti mandra fejn it-Tiġieġ ta Avukatti u Puliżija iħobbu jażdu.
0,"L-ewwel kissirha jikkritikaha, issa għandu bżonnha."
1,Proset ma tantx nifem fil futbol ima vera podcast instresanti u ta inspirazjoni
1,Podcast mill-aqwa prosit ragel bravissimu!
1,Nahseb minbarra il paga u dankollhu li gie diskuss importanti it trasparenza u rispett fid dinja tax xoghol.
1,Hemmhekk il paga vera tigi worth it!
1,"""kulhadd ghandu l-liberta li jhaddan ir-religjon li jrid, basta ma jweggax lil haddiehor"" Iddeciedi sabih ghax filli titfa posts kontra r-religjonijiet u issa qed tghid hekk!?"
0,[NAME] Rogan hej kull sentenza zewg kellmiet hziena.
0,Xi trid tghid biha Sur [SURNAME] lil min trid timpressjona?
-1,Ma semmejt xejn li Algerin fil-verita dak mhux Malti u xi haga ohra fuq pagna ohra xi tridu jghid Manche?
0,Naqra ohra innehhu l-qassisin minn fuq il-pulptu issa wkoll.
-1,Fejn hi l-liberta tal-espressjoni?
-1,Jien m'ghandi xejn kontra l-omosesswali jew it-trans jew il-lesbjani.
0,Ghandek ragun ta imma nistaqsik ghal mentalita li qed tidhol fli skejjel li tikkoncerna t-tfal mhux urtat?
0,Ma tantx azilt post tajjeb bix taqta IL coke 😂😂
-1,Qasir + ohxon = matnazz
-1,Jajd kontra gays meta hu kikiru bil pedigree🤣
0,Dak il pastor imbruljun jibrejnwash in nies dak ir ragel influwenza hazina
1,Bla dubbju [NAME] [NAME] eroj maltija fuq [NAME] qatt matista tghid li sew l-inqatlet pero kif edt tejd [NAME] [NAME] li fl-opinjoni tieghi hija mara bqalb tad-deheb li dejjem ghinet il-minu anqas xxurtjat.
0,Il-kontra ta [NAME] li weggat hafna nies bi kliema fejn gili ivvintat ukoll hu waqqat ac-cajt nies li fl-opinjoni tagha huma 'HAMALLI' jew 'LOW LIFES' just ghax ghandom il bandiera tat-torca.
1,[NAME] bla-dubbju dil-mara kienet wahda mil-ftit li vera thobb il pajjiza mil-politikanti li rajna fil-podcasts precedenti ;)
0,Nahseb ahjar inkunu sinciera maghna nfusna u nghidu li hafna jahdmu mhux biss ghal ghajxien imma ghal hafna kapricci...
1,Grazzi ta' din l-intervista.
0,"Minghajr ma nnehhi xejn mill-bravura u l-intelliġenza tal-President, [NAME] Tutu miet mewta naturali."
0,Ara ftit id disastru li hemm fi CDAU u is servizzi ghal tfal b kundizjonijiet bhal Autism etc jekk jinteresak fit tfal ghax ghal dan il gvern u l oppozizjoni dawn it tfal ma jezistux.
1,Sinjura [NAME] [NAME] int mara li dejjem urejtna li int jinpurtak mic cittadin spechalment dawk fil faxxa tal faqar.
1,Int mudell perfett ghall pajjiżna u grażżi.
0,"Ghamilna ghageb f zieda ta 500 euro ghaz zewg nahat, u Issa tal gvern jaraw x jaghmlu biex jigu miljunarji b serq min fuq dar l poplu …."
1,"Flimkien ma' dak tal-kummissarju [SURNAME], dan kien l-aqwa podcast."
0,[NAME] nies f lahhar 5 snin ma taxkasom u Ma nqdewx.
-1,Fi zmien il krizi finanzjarja [SURNAME].
1,Grazzi Dr [SURNAME] tal-kontribut politiku li inti tajt lil Malta.
-1,"Jien bhala Maltija kelli l-lussu naghzel impjieg u ninegozja paga, mentri l-kollegi l-ohra minn Spanja, l-Italja, ecc li kienu kwalifikati daqsi, kienu kollha xebghu jibghatu job applications ghal xejn u ikunu grati li ghadejjin fuq unpaid internship."
-1,Ahna vera m'ghandiex ideja ta' x'fisret l-krizi ekonomika ghaz-zghazagh u familji f'pajjizi ohra.
-1,Dan hija l-arroganza tal-klassi politika.
0,Titkellem bhal qassisin ma tikkonvincix il min trattajtuh hazin.
0,Partit gibtu demel u ma jahfrulkhom qatt.
0,"Lollllllll 😆 il kumidjant tas seklu hahajjjjj, lakbar tkaxkira li qatt ha gunzi pin."
1,Proset bhal dejjem ghal dan l-episodju.
0,Fl-ahhar mill-ahhar l-Istorja tal-Videogames (Arcade Machines) f'Malta ghandha passat vera oskur u ta' swied il-qalb.
0,[NAME] tradih lil [NAME]
1,Huwa laqwa Tabib.
1,[NAME] bniedma intelligenti u nhoss li ghad baqalha x'tghati lill ghaziza Malta
0,MARLIN KIEKU INT PRIM MINISTRU DAWN L-AFFARIJIET LI QED ISSEMMI MA ISIRUX?
0,IL-MALTINMHUX QED JGHATU KASEK.
1,Podcast eccezzjonali.
1,Persuna intelligenti mmens u mara ta' valur.
1,J'Alla kulhadd bhalha.
1,"Mara eċċezjonali, podata tajba ħafna!"
-1,Dawk il-fili għad-dritt... uff... meta tant faċilment setgħu jkunu mtarrġin u kull panew jidħol f'ta' ħdejħ minċott.
1,Mill-bqijja prosit.
-1,Rigward dak ir-rit ta maturita ta dik it-tribu li jibilghu l-isperma ma ninsewx li l-insara jemmnu li jieklu l-gisem ta Kristu u jixorbulu demmu anke kuljum.
-1,Min gidimielu 'l ġbejna lil Gonz?
0,Tkellmu fuq xi haga bis sens jahasra
-1,Kont qed nistennih
-1,Il priministru ta' Malta
-1,Halli tkun iktar faċli taqbeż al intervista partikolari.
0,Issa dicenti tmur tiekol bicca laham u tigik xi 70 euro ir ras.
0,Luminarju - Il-futur tal-valuri tas-socjjetà Maltija jiddependi min Xandru 🤦‍♂️
1,Proset tahdita interesanti hafna!
1,"[NAME] jiena bhala laburist, (ex imsomma issa) nammira l'inteligenza u l'umilta tieghek."
1,Grazzi u nitolbok tibqa tahdem ghal Malta taghna u ghal verita.
1,Proset lil [NAME] Mallta podcast.
1,Ikolli nghid li dan u l-ewwel parti kien l-aqwa podcast s'issa.
1,Mela cempilt il tal maypole u qaluli low Gi l aqwa hobz ghal sahhtek ok [NAME]
0,Tajtu tant bil progress u kem andkom boka ta sorm li malta saret nis bis saha takom!
-1,Isa kontriha... [NAME] ax awn min sar nies taht il labour li meta tahthom istes nis ta cirku jamlu lira u tafu li mux ha tergaw ixejru nis kastilja tliftu il fiducja ta nis tamlu x tamlu taht il moviment tal kbir [NAME] [SURNAME]❤️❤️❤️
0,Ilu iharref u jigdeb lol.
0,Trid tmiss il qiegh biex titkellem jew tghallem in nies siehbi
0,Ghaliex jghid omm it tifel u mhux il mara tieghi
1,Bhas soltu l-aktar podcast li nahseb se jdejjaqni jispicca jkun l-aktar wiehed li jghogobni.
0,"Jiddispjacini nghid hekk, u tghidli forsi kulhadd opinjoni, pero fil-bicca tas-single mothers zlaqt fin-niexef, u pruvajt terga tibbilancja ruhek u ergajt zlaqt."
-1,M'hemmx x'ma taqbilx maghha jew le.
1,"Ghandha ghalxiex iwa tkun proud u jkollha bokka bik ghalxiex le [NAME] din il bidla ghall posittiv fik, bhala omm l stess naghmel kieku."
-1,Dan il-podcast qed juri kif il-bidla dejjem trid tigi mill-individwu.
0,"Tista' tmur ghand kemm trid terapisti u psikologi, fl-ahhar mil-ahhar dejjem inti trid tkun ghalik innifsek u hadd iktar."
-1,Pero zommu f mohhkhom li l gwerrer li hawn hemm dejjem pajjiz partikolari fin nofs.
0,Barra min hekk ahna nisimghu biss dak li jridu na nisemghu.
-1,"Il gwerra mhux biss il bombi u l armi imma hafna affarijiet ohra li jigu miggielda fuq psikologija, kummerc u politika ta poter."
-1,Allura ġara li lagħbu għal ħin
1,Podcast tajjeb u prosit [NAME] ghax mhux tahdita facli.
0,Filli jghid l-gwerra hazina u filli ghandu rizervi fuq war crimes cari.
0,"Fuq Putin, filli jghid kontrih imbaghad jghid li s'issa mhux gravi daqs Hitler (meta ghamel bhalu!"
-1,Meta hiereg il podcast kollu ta [SURNAME]?
1,Waħda mill-favoriti tiegħi din.
1,[NAME] Wain vera umli u ħadt gost nisimgħu ħafna.
-1,Voldieri voldieri tintuza daqshekk voldieri?
1,L-iktar 2 [SURNAME] bi's sens li qatt smajt mil podcasts kollha.
1,"Proset [NAME] u Proset lis-sur [SURNAME], bniedem integru li l-puluzija tal-lum il-gurnata lejk iridu jharsu biex isiru xi haga."
1,Ggant ta bniedem u mill aktar umli.
1,"Is-serenità, l-umiltà u s-sens ta' dover dehra bic-[SURNAME] Grazzi tas-servizz tieghek lill-poplu Malti Sur [SURNAME]"
1,"Persuna umli, ta xoghlu u b'valuri kbar!"
1,"Grazzi tas-Servizz li tajt lil dan il-Pajjiz, Sur [SURNAME]."
-1,Min garrab jaf x'jien nghid.
-1,Xi darba missek tistieden il vittmi halli nisimghu il verzjoni l-ohra.
1,Ma nixba qatt nisimaw jitkellem lis-sur [SURNAME]... Il-pajjiz ghandu bzonn nies iddedikati bhalek bhala kummisarju tal-pulizija... Grazzi tas-servizz li tajt lil pajjizna... Ghandi unur nghid li jien bormliz bhalek... A GREAT GENTLEMAN
0,"Ghalhekk spicca pajjizna, ghax nies ta integrita spiccaw mwarrba u mkissra"
1,Bla kliem għall-onestà u integrità ta' dar-raġel.
1,Vera podcast tajjeb - sfortunatament inħoss li l-kwalitajiet li kellu bħala kummissarju is-Sur [SURNAME] m'għadekx issibhom fit-tmexxija tal-korp.
-1,Hemm bżonn li l-korp ikunn lil hemm mill-pressjoni politika.
0,"Gherba sieghat podcast OK, imma mbaghad ma jitlax jixhed fil-kaz [NAME] [SURNAME] habba l-hip replacement?"
1,Sieghat ta' informazzjoni u taghlim.
1,L-inegrita tieghu thossa min seba mili boghod.
1,Grazzi Sur [SURNAME] tas-servizz u grazzi lil min kellu l-vizzjoni u ghazlu bhala kummisarju.
0,"Mhux ta' b'xejn, li dak li nehhieh b'mod mill aktar viljakk, spicca kellu jirrezenja ghax zergha kultura korrotta."
-1,Tghid Fadal dil-kwalita ta nies illum li jiprotegu u jissalvagwardaw lill publiku?
1,Ragel ta vera u bil provi ⚘️
-1,Kwazi impossibli ssib lil xi hadd hekk illum.
1,L-umanita' u l-umilta' ta' Mr. [SURNAME] tidher fl-imhabba tremenda li ghandu ghal familja u ghal Korp tal-Pulizija.
1,Illum irtirat imma jibqa jitkellem fuq il-kkorp b'rispett enormi.
1,Jixraqlu bil-kbir li l-istat ta' Malta jonorah.
1,Uniku ghal mod kif jipprenzenta.
1,Podcast bellezza.
1,Grazzi Sur. [SURNAME]!
-1,Ragel integru u ta' ghaqal kbir.
-1,Nisimgħek u nilmaħ fik kariżma li llum fost il-Pulizija donnha għebet.
0,Lill [NAME] nghidlu li hu bahbuh izda l-PA ma jikkonvincuniex!
0,Mhux ta b'xejn hadd ma irid ikun jaf bikom izjed.
0,Anqas taf x'jirridjeki biex tkun kaccatur let alone gej titkellem fuq il-kacca.
0,Ghadkom ma tafux kemm qed taghmlu hsara mal-votanti taghkom stess.
0,Ma titghalmu qatt.
-1,U nahseb l- ewwel darba li qed nisma xi hadd jsemija f kuntest lokali.
0,"Din porblema madwar id dinja, hu Obama bhala ezmpju wara li waqaf mil president tghidx kem tah speeches lil banek b fees ta miljun dolaru kul darba."
-1,San giljan huwa post ta divertiment... ma tista tamel xej.
-1,Dan il-posdcast ukoll qed inwaqqfu u nkomplieh bicca bicca - ghax qed jemozzjonani hafna.
-1,"Iva, imnalla kienet din l-idea ta' dawn il-podcasts, ghax qed iqajmuli tama li Malta tista' tirxoxta u tqum fuq saqajha ghax ghandha nies b'rashom fuq ghonqhom, u b'mohh mimli melh (dejjem jekk lil dawn in-nies nippermettulhom ilissnu lehenhom)"
1,Sabih hafna!
-1,Certu tfal ghax il-genituri taghhom ghandhom but wiesgha u kapaci jhallsu jdahhlu lit-tfal fejn iridu nkluz De La Salle.
-1,"Kont, hadt gost, gbajt u tlaqt"
-1,Jien l-ewwel darba li smajtha li '' hemm bżonn niddjalogaw aktar milli nippruvaw nikkonvertu '' b referenza ma dak li qal il-Papa fi ' Fratelli Tutti '.
1,Grazzi ta poddata oħra nteressanti.
0,Dan biss serjeta jew bic-cajt??
-1,Gib ir-Rettur ha naraw il-pozizjoni tieghu
0,Qedin fi zmien li jekk turi l espressjoni tijak taqlahha dejjem!
0,Jekk ma taqbilx jaqbzu fuqek il mghoz li qed jifirhu bic cekkijiet u bil 5 euro zieda tal penzjoni u xi job mal gvern u ohrajn jekk tfahhar jew taprezza il gid li jsir jew meta ssir xi haga tajba jaqbzu fuqhek in nofs tuzzana nazzjonalisti attivisti li fadal jaraw kollox hazin i jghamel il gvern!
0,Jekk mhux ha jinbet partit jew persuna jtella siggiu fil parlament mahna ha niehdu r ruh qatt!
0,Il pjaciri u inkisizzjoni li hawn huma tal biza!
0,Dawn il-hot takes assurdi ta' [NAME] fuq is-soċjaliżmu u l-kapitaliżmu huma eżatt għalfejn kellna bżonn lil [NAME] fuq dan il-podcast.
0,J'alla jiġu iktar xellugin li jistgħu jikkoreġuh.
-1,Ħadmu f'xi setturi.
0,U miljuni fqar u msallbin kuljum.
0,Ma nafx kif tiddefendu sistema li gabet dawn ir-rizultati.
0,Jmur jihdu [SURNAME] il moviment tijaw
1,Tajba din [NAME]!!
1,GOD BLESS YOU ALL 🙏.
1,Laqatni mmens!
1,Grazzi li gibt lil [NAME].
1,Kemm hadt pjacir.
1,Bugarrun prima klassi lol
0,Injoranti prima kwalita')
1,Ħadt gost nisma' il podcast.
0,"[NAME], il fortuna griet warajk u tajtha bis-sieq!!"
-1,[NAME] niftakrek tilab il waterpolo mad sirens jin kont ghadni naqta ta tifla.
1,Viva Malta [NAME] u Grazzi tal muzika sabiha u honesta tiak.
-1,"Honestament ma kontx naf li għandna economic historian tal-kalibru ta' Niall Ferguson (taqbel u ma taqbilx miegħu), Malta."
0,Podcast interessanti hafna... imma gieh kemm hemm - tistaw forsi titfu 1.
1,Proset immens [NAME] u t-tim tieghek!
-1,[NAME] [SURNAME] - ippermettili.
0,"Dawwar dik il- mejda 90 degrees man, halli l- mistieden ikun jista' jsegwi l- iscreen ta' warajh komdu mieghek, mhux kull darba irid idur il- boghod mill- [NAME]."
-1,Malta 2024.
1,Prosit [NAME] u [NAME]!!
1,"Mort Corfu u Pachino, hasra li smajtu issa dal programm."
0,Positive Discrimination hija OXXI MORON!
1,Napprezza il fatt li jghix bil principji.
1,"Ibqa' gawdi il hajja Sur [SURNAME], siefer u izfen kemm tiflah!"
1,Prosit u grazzi [NAME]!
0,Ma tistax tgerger jin kem ilna taht gvern laburista gid awn fil pajjis u tinduna li awn flus ara istrina als putinu hospice isa huduwa risposta kiku awn il guh ras zobi istrina tigbor 4 miljuni jew iktar
0,Zewg partiti mgharrqin fil hmieg.
0,"Wahhalulek il-Fenek, missek ma avdajtux!"
0,Għandna bżonn nitimgħu s-sens ta' dinjità bħala pajjiż għax mhux qiegħed hemm.
1,Podcast tal-ġenn!
-1,Omm [NAME] kienet tghallimni San Alwigi.
1,Nifirħilkom għall- filming il-ġdid.
1,Kemm ħadt gost nisimgħu jitkellem kemm kien ħelu dan [NAME] Strongman ❤
0,[NAME] ed narak mitluf ta
-1,Jin kien jitrenjani [NAME]
0,"Manners [NAME], dawk l-idejn hallihom isfel."
-1,Dak [NAME] Colbert b'xaghar abjad... Wicc wiehed.
-1,L affarijiet li jrid uma affarijiet li ahna niehdu for granted.
1,"L-ewwel haga li ghamilt, ordnajt il-ktieb taghha."
1,Ma kontx ser narah dan il podcast ghax l istorja ta Malta qatt ma kien xi sugett favorit tieghi... Imma bdejtu u zammejtuni sa l ahhar ghax kienet tahdita interessanti mmens!!
-1,Dak it-tmien film ta Tarantino.
1,Kemm hu bravu.
1,Nispera li xi darba jkolli c cans nattendi xi seminar minn tieghu.
1,Interessanti l-ktieb li tajt lill membru tal-Knisja.
1,Ċert li m'hux ħa jiskandalizza ruħu però xorta nisilli tbissima kif smajt it-titlu!
1,Bla dubju wiehed mill-isbah podcasts li kellek s'issa.
1,Kemm hu sabiħ li nisimgħu lil xulxin anki meta ma naqblux.
0,Ejja naharqu librerija ta' [NAME].
0,Ghal-liema raguni il hafna kliem bl'Ingliz meta jitkelmu bil-Malti?
-1,Fil-fatt tul il-hakma Normanna mill-oqbra li sibna nafu li kein hawn hafna Musulmani u l-Insara li kien hawn kienu x'aktarx tar-rit Ortodos jew Grieg.
1,Rajtu tard ghax waqajt lura imma nemmen li dan wiehed mit top kien... id delivery ta [NAME] tal blieh u tghallimt immens... prosit!
1,[NAME] speċjalment jhaddan ċertu idejat li nemmen bihom jien.
1,"Kelli x-xorti naħdem miegħu f'żewġ biċċiet teatrali ""Twelfth Night"" u ""Cosi'"" u kienu esperjenzi irripetibbli."
1,Wiehed mil aqwa jekk mhux laqwa podcast sissa big well done
-1,Wara ser jkollna rizultat kemm finanzjaru kif wkoll f'attendenza.
0,Ħallina...
1,"Dan partikolari ta' [NAME] [NAME] [SURNAME] jien ma nafux, pero' huwa persuna patrijott u vera Malti li l-kawza tieghu hija li fit-Teatru Malti taghna jittellghu aktar produzzjonijiet bil-Malti."
-1,"Irrid nsemmi punt li meta inti ghidt lis-segwaci tieghek li ser iggib mistieden lil [NAME] Ph [SURNAME] kien hemm rabja izda int xorta wahda gibtu mistieden tal-programm tieghek minkejja s-sentiment negatttiv ta' bosta semmiegha, propju ghax inti l-Producer u Direttur tal-podcast jew programmi tieghek, u bl-istess argument [NAME] Ph [SURNAME] la huwa producer u direttur u awtur ghandu jkollu l-opportunita' shiha li jtella produzzjonijiet specjalment satirici bil-Malti."
0,"Biex inkunu għidna kollox naqbel ma' ċerta punti li qal MPA: ma niftakar qatt li xi darba kien hemm biżżejjed flus għall-arti, siegħa taħt PN, siegħa taħt PL, però niżgurak li s-sitwazzjoni hi ferm agħar issa milli kienet qabel."
0,"Però, bħala parti ""mill-elite tal-qlafat"" li sejjaħt għal bojkott, nixtieq jiġu ċċarati 4 affarijiet."
0,"It-tieni, ħdimt f'ħafna produzzjonijiet ferm aħjar minn tiegħu bil-Malti."
1,"Biss biss [SURNAME]'Iermu ttellgħet musical fuq is-Sette Giugno, artistika mmens, u n-nies marret bi ħġara taraha."
0,"Jekk mingħalih li qed joffri kwalità, biżżejjed [NAME] d-design tal-poster u t-trailer li ħareġ ta' Ix-Xiħa li jwaqqa' l-istandard."
0,"Hija inkreddibli li mhux jara ebda kunflitt ta' interess li jtella' plays tiegħu stess ġewwa l-[NAME], meta hu wkoll responsabbli li ""irawwem"" talent Malti ġdid."
0,"Iva, vera li m'hemmx biżżejjed awturi Maltin, mhux għax mhux tajbin, imma għax qatgħu qalbhom li xi darba xogħlhom jittella' l-[NAME] wara li ħonqu MPA."
0,"Għandu dritt itella' plays, imma mhux il-[NAME], appuntu minħabba kunflitt ta' interess."
1,"U jekk vera businessman tajjeb dan [NAME] [SURNAME], għaliex il-flus lit-Teatru [NAME] qed jagħmilhom MPA (skont MPA dejjem) u mhux [NAME] [SURNAME]."
0,Biex ma nsemmux it-taħwida manja li hemm dwar min hu l-artistic director jew mhux.
1,"Hekkha businessman tajjeb mela... Fl-aħħar iżda mhux l-inqas, [NAME] stajt kont aktar ippreparat, imma at the end of the [SURNAME], xorta grazzi kbira tal-podcast."
0,"Da x jahseb li hu, [NAME] spielberg?"
0,"50 minutes in u dal-podcast ġa għejjieni... nieħdu siegħa siegħa u jalla nasal sa tmiemu, però mimli ħwejjeġ li jridu jiġu deconstructed għal alla... Għadu jaħseb li l-elite huma n-nies tal-[SURNAME]'... L-elite tal-lum jemmnu li jtellgħu l-imbarazz l-[NAME] u jbellgħu l-lixka lin-nies komuni li dik hi l-arti li ħaqqhom."
1,Bniedem bħal dak ħalla karriera bħaldik barra biex reġa gie l-hawn... għalija Patriot u soċjalist ta vera... over all review Podcast tajba.
0,Ieqaf ilghaba ta li inti imparzjali.
0,"Storja importanti li tinstema, l-isfruttament sfaċċat f'Malta inkredibbli."
1,Grazzi [NAME] u l-bqija tat-team.
1,"Qed ukoll tuża l-Malti, u naħseb li parti mis-suċċess ta' dawn il-poddati huwa l-fatt li qed jintuża l-Malti."
-1,"Pereżempju, it-titlu (tant importanti) għandu jinqara: [NAME] [SURNAME]: Il-Viżjoni ta' [NAME] | C3| [NAME] [SURNAME] Podcast."
1,"Ċert li hawn ħafna li lesti jgħinuk, jiena wieħed minnhom."
1,Fl ahhar smajt lil xi hadd jghid kif anda tkun l edukazjoni.
-1,Korrezzjoni żgħira.
-1,Ridt biss niċċara.
1,Grazzi [NAME] tal-opportunita' li tghajt lil Profs [NAME] [SURNAME] biex jitkellem fil-profond fuq l-edukazzjoni u l-gustizzja socjali.
1,"Nitolbok, terga ggibu jitkellem [NAME] ghax baqalghu hafna aktar xi jghid fuq l-edukazzjoni u l-gustizzja socjali!"
-1,Dak li jsawwar ghalliem mhuwiex biss it-tahrig wisq formali li jiehu mill-universita'.
-1,L-ewwel trid tfejjaq l-gherq... nehtiegu tassew riflessjoni sinciera bhala poplu.
1,"Vera kien episodju tajjeb u itik x tahseb u tirrifletti, proset."
0,"Mill-esperjenza ta' studenta, ħafna edukatturi fl-Universita' jippruvaw jippronwovu din l'idea ta' tgħallim li qed jgħid biha [NAME], pero, meta niġu fiha, ma issirx."
0,"Fl-esperjenza tiegħi meta tagħti l' oppinjoni tiegħek, li taf tkun differenti min tal-lecturer, ir-reazzjoni tkun jew passiva, fejn l opinjoni tieghek insmat, imma il-lecturer ma tahix valur, jew inkella ta' argument, fejn qed juri [SURNAME] li l' oppinjoni tiegħek iħossha żbaljata."
0,"Hemm ħafna x'tarbel u tannaliża, u forsi xi darba tibda il-mixja għal bidla min din it-tip ta' edukazzjoni limitata."
0,Ghala jalaq daqsekk ghajnejh ahh??
-1,Niftakar ċar kellna 4 entries.
-1,Għal dan il-journal ġejna mitlubin nirriflettu *fi kliemna*.
0,Jirnexxi mhux min iħaddem rasu fl-istudju u jagħmel l-almu tiegħu imma min iħaddem rasu kif ifotti.
-1,"Il-bazi ta din id-diskussjoni nhoss li gej mit-teorija ta' [NAME] Mezirow, 'transformational learning', li hi iktar iffukata fuq it-tghalim tal-adulti."
-1,"Nassumi, li r-restrizzjoniniet imponuti mis-sillabu fuq l-ghalliema jghamluha kwazi impossibbli biex l-ghalliem jghati l-opportunita' lill-istudent ikun jista jistaqsi biex jakwista l-gherf u mhux biss jassimila gharfien gdid/riciklat."
-1,Ghalkemm nahseb iridu jghaddu ammont ta generazzjonijiet mhux hazin biex issir din il-qabza fil-hsieb.
0,Alla ehlisni minn narsicizmu ta' akademici ta' certu eta'.
-1,"Mhux tort tieghu, prodott ta' zmienu, insomma."
1,Kellu bzonn kulhadd bhalu dan ir ragel!!
1,Wahda mill-aqwa Podcasts!!
-1,Teżisti tattoo ta' [NAME] [SURNAME] għax ratjha b'għajnejja 😂
1,Ejja ghamluwa - [NAME] Losco Interviews [NAME] [SURNAME]
1,Grazzi [NAME] grazzi [NAME]
0,"Lol... stajtu toqghod naqra attenti meta tkunu quddiem it TV, b'naqra halib shun u pakkett cookies jew Bourbon."
0,Tnax il-mara zejda fil-parlament u ma hemmx parlamentari tal-kalibru ta' SZLupi!
0,"Il verita hi li l-Malti ghazzien, dan ifisser li kultura tar roti ma tistax tinholoq."
0,Barra min hekk il bycicle lane dejjem biz zrar u kull tip ta hmieg u dak hu periklu (min ma jsuqx [SURNAME] qatt ma jista jifimha).
-1,Fl-opinjoni tieghi hem bzonn li jsiru dawn l affariiet; 1.
